timestamp,insulation_thickness_mm,insulation_layers,relative_permittivity_epsr,dielectric_strength_kv_per_mm,tan_delta,volume_resistivity_ohm_cm
2026-02-07 20:54:06,24.492805205921368,4.0,2.372700382716675,30.11740049026809,0.0004022623557715636,2.919235903178992e+17
2026-02-07 20:54:06,28.283486467991878,5.0,2.3219774657209866,29.419428486914732,0.00046899317881947487,1362285586035959.5
2026-02-07 20:54:06,21.686666532029818,6.0,2.5208067342349816,29.419779760107183,0.00035369201713625575,8583843145877277.0
2026-02-07 20:54:06,23.664466914464363,4.0,2.446188798521745,31.481315884388472,0.0005057947587811429,2.1359848101882064e+17
2026-02-07 20:54:06,18.63638364387108,6.0,2.3306226776885577,34.698141565691145,0.00019085350345694443,5372910535933565.0
2026-02-07 20:54:06,35.79234681902625,4.0,2.427303963696808,33.27412961742741,0.0003662588507098552,5994357576807365.0
2026-02-07 20:54:06,26.17871137524541,7.0,2.2339952883769945,27.103803304397253,0.00018690160494463736,1.0041945412806522e+16
2026-02-07 20:54:06,32.69352928759796,4.0,2.438422456250622,35.71911199997592,0.0006112204061747231,1.712251376801684e+16
2026-02-07 20:54:06,30.645805733853724,6.0,2.4202476142946296,32.43066907312297,6.441534328512609e-05,2.183487354146666e+16
2026-02-07 20:54:06,19.817287077359566,3.0,2.4043728234792794,34.572623140522865,0.0001818749418111281,2.576185308152304e+16
2026-02-07 20:54:06,21.456682573108058,4.0,2.3745067846954493,31.832209828133635,0.00020923467055613344,1.7888407244202125e+17
2026-02-07 20:54:06,18.78672578204763,7.0,2.708312568158147,37.17681881116451,0.00037870469264200495,5.113238764712574e+16
2026-02-07 20:54:06,19.11968494706593,4.0,2.3776748291990724,36.94513358438867,8.792007500482051e-05,3.4685877560256224e+17
2026-02-07 20:54:06,31.165095009528834,6.0,2.5352978859031046,37.320803599259875,0.0005059241297943022,5.353088302581307e+16
2026-02-07 20:54:06,17.614774973602522,4.0,2.2851934641767557,35.09463513869624,0.0002945508279387475,4.108190822346138e+16
2026-02-07 20:54:06,26.929689507600685,6.0,2.4889344734187664,31.69155094550606,0.00028639896010881287,3.020975280646973e+16
2026-02-07 20:54:06,21.430774491195713,4.0,2.212713430285058,38.52316758687202,0.00037390384214940986,5356129238388052.0
2026-02-07 20:54:06,23.200582628230084,5.0,2.2411876735258955,37.417415223594425,0.00010571922951153396,5.418417544755536e+16
2026-02-07 20:54:06,29.056450334862824,7.0,2.328080962399097,34.175781266284694,0.0001716768550462735,9.81179332518483e+16
2026-02-07 20:54:06,25.592917783683905,3.0,2.6102950412434742,29.20730799558548,0.00016743383452683016,5.452755069074506e+16
2026-02-07 20:54:06,31.239633990148537,4.0,2.409384268702329,25.276491020999828,0.0004620672704951467,5194185849237484.0
2026-02-07 20:54:06,22.186548026914753,5.0,2.444584049134571,33.21268968519184,0.0005891071773661426,4.044904973675031e+16
2026-02-07 20:54:06,21.169144252420214,7.0,2.498300084368391,28.031137124574876,0.0004172244229302848,2.560175707271931e+16
2026-02-07 20:54:06,22.915023370485784,4.0,2.5896840514557877,27.799170705061265,0.000448225709422582,1.0318208217880715e+17
2026-02-07 20:54:06,20.545071919813534,6.0,2.416391712904653,27.08265518062968,0.0004581576486936484,1939778668897047.0
2026-02-07 20:54:06,16.612193264671753,4.0,2.4609554151697792,38.19202314282361,0.000350665526352493,4.4293678969826504e+16
2026-02-07 20:54:06,22.894548540551718,5.0,2.4576936076216023,25.931037978090437,0.00034165340391874565,2.0222002627355e+18
2026-02-07 20:54:06,25.78405566673946,5.0,2.378187247739445,30.401599101620874,9.604214346067066e-05,5.16465486519012e+17
2026-02-07 20:54:06,29.725753794872244,5.0,2.42148871787393,31.81435043276906,0.0004947472501025767,4.405765942067348e+16
2026-02-07 20:54:06,30.338475616802658,7.0,2.3337369477351007,30.516584522461784,0.0005543197666381535,3.164469932949755e+16
2026-02-07 20:54:06,20.805619418252633,6.0,2.409995301837346,31.40582143235796,0.00017302393479807493,2.4172769418684456e+16
2026-02-07 20:54:06,23.904148552264974,6.0,2.4904071528496554,26.050765535146358,0.0002773331069902524,9.05571878645739e+16
2026-02-07 20:54:06,22.43344498417112,4.0,2.293868690995758,27.72780512260139,0.0003227602808516551,2.555502318353971e+17
2026-02-07 20:54:06,27.744458140381052,6.0,2.233009931551133,39.67645780069663,0.00010146461947546556,3.237512224216215e+16
2026-02-07 20:54:06,20.8792257123673,5.0,2.527171353134357,32.11616654292494,0.0007810574970498457,2460343991579445.5
2026-02-07 20:54:06,22.118295588148012,5.0,2.4488815143504463,30.169675165329213,0.00036198376866879785,5011030744286534.0
2026-02-07 20:54:06,29.075646632187482,3.0,2.1274376796108534,25.05720911669856,6.696732273832486e-05,3.701096137833828e+16
2026-02-07 20:54:06,36.346630765885735,4.0,2.470824453084252,34.40491781813882,5e-05,2179373034132570.8
2026-02-07 20:54:06,27.492780109684624,6.0,2.536830064638901,32.56103217463944,0.0002805507368815836,6.343200944602071e+16
2026-02-07 20:54:06,29.696411014796503,7.0,2.4002549034181504,28.772382700779627,0.0002895355384440817,2.7922825146715046e+17
2026-02-07 20:54:06,26.38427877666234,3.0,2.450939817404527,32.23175055794291,0.0003995523055034621,1.4375550203535464e+16
2026-02-07 20:54:06,20.40575040890077,7.0,2.571801546242894,32.69183156913332,0.0006304168206712629,8.417702802152725e+16
2026-02-07 20:54:06,22.360835759733842,6.0,2.1744119057779856,28.12953339068263,0.0001739860355838171,2.154680476151394e+16
2026-02-07 20:54:06,27.151183430836774,6.0,2.5083099644828972,34.3798501170435,0.00029389491592989335,9766244581750874.0
2026-02-07 20:54:06,20.001168838256966,3.0,2.403960439122835,37.17224569688903,0.000550635921461085,1.0567898581397805e+17
2026-02-07 20:54:06,25.979364779084968,5.0,2.5646990291923517,35.30374132452074,0.0006976761267353446,4.9039757585862504e+16
2026-02-07 20:54:06,26.300672539765834,3.0,2.472693279022962,34.81327058116675,0.0002079017359171609,7826757061845962.0
2026-02-07 20:54:06,27.80260183679273,4.0,2.511664758699625,27.979163472232614,0.0003830892565713732,1.9745285468686776e+16
2026-02-07 20:54:06,22.707006887989806,3.0,2.2980659657209497,30.704138373042674,7.006758807014794e-05,2.3262761308920356e+16
2026-02-07 20:54:06,25.510770158246835,5.0,2.2233055889351125,29.78367678933516,0.00033988640608877683,3.1424665930187526e+17
2026-02-07 20:54:06,35.48128320028997,4.0,2.38998768777479,35.69077422810317,0.0003346342380753122,4.1970640024353306e+17
2026-02-07 20:54:06,25.690786236299914,5.0,2.4212504036134126,28.01709422856917,0.00028031262249694967,2.826899293077285e+16
2026-02-07 20:54:06,26.979310797839872,3.0,2.4749870963131992,33.08987033285662,0.00022676727025901933,3.618389303333927e+16
2026-02-07 20:54:06,23.67678958294042,6.0,2.406603441481823,33.67588045189169,5e-05,6.590454037809179e+16
2026-02-07 20:54:06,33.283071119476105,7.0,2.590468157945012,27.572092171981428,0.00020776742622871062,3920781685185183.5
2026-02-07 20:54:06,25.786129842948153,7.0,2.4163332428245434,26.350555938361442,0.00041769060596821454,1.1389136922495752e+16
2026-02-07 20:54:06,32.388796706445106,7.0,2.458012525215366,32.98968289547389,5.077407226465017e-05,5.624787982462802e+16
2026-02-07 20:54:06,28.601907412582776,7.0,2.387430661215253,34.03013842690681,0.0002119126770423379,1.287767700894426e+17
2026-02-07 20:54:06,28.49610349221181,4.0,2.6933071528518417,25.93726783948849,0.0006611876525660983,1211955965444592.2
2026-02-07 20:54:06,22.36143265814973,5.0,2.345154700804083,30.2414650311999,0.0004414899621196895,6.851321425845569e+16
2026-02-07 20:54:06,25.567541888451164,4.0,2.184438736641619,38.94810110831555,0.000517619879729686,3508478903596902.0
2026-02-07 20:54:06,26.094721967618447,7.0,2.2685988854521053,33.61572372431504,0.00016930081586559443,1.8005933726001488e+16
2026-02-07 20:54:06,31.675598668787394,3.0,2.3326076849999517,32.172395589598814,0.0002410307628887219,2913990448677640.0
2026-02-07 20:54:06,15.694824554690005,5.0,2.3783479196131485,26.738462181941244,0.00017307311882731798,1.2163861168933526e+16
2026-02-07 20:54:06,24.923427530706416,7.0,2.4105899775933177,33.66033687381234,0.0005331236617187251,7463339451899670.0
2026-02-07 20:54:06,23.207893254203256,5.0,2.569756958604752,36.152913758276036,0.0002494834566019764,9.34254958309628e+16
2026-02-07 20:54:06,23.695623685435006,5.0,2.574922995158557,23.725169270250205,5e-05,2.7368462162323524e+16
2026-02-07 20:54:06,29.85347615861873,4.0,2.4828373267502744,33.68503627132468,0.00042018174076408223,4.300946527969367e+16
2026-02-07 20:54:06,29.644387624733014,4.0,2.4814736740508243,25.734958839765692,8.22520111700594e-05,5029219324869952.0
2026-02-07 20:54:06,21.951893390224875,6.0,2.301785408709074,32.799310914709665,0.00043285904451530123,6616847271082886.0
2026-02-07 20:54:06,29.300601072357054,7.0,2.4207326037597414,34.88571845306136,0.00035815278348814826,492183205739963.8
2026-02-07 20:54:06,22.188789637815276,4.0,2.253493648941223,26.130444283116653,0.00041065762505539664,6.402875888340725e+16
2026-02-07 20:54:06,27.76618536088464,4.0,2.2741308617445206,30.70221922569363,0.0002532425011588149,6.258923919595405e+16
2026-02-07 20:54:06,29.340957766928,5.0,2.4928732627944923,33.79587163653196,0.0005741477185744249,8497929887662651.0
2026-02-07 20:54:06,17.88985551998156,4.0,2.509341487305519,34.97267934177566,0.0002375739385729863,9.4542078537753e+16
2026-02-07 20:54:06,23.675239866150026,7.0,2.3353597800728965,25.051459983078896,0.00031630986683470837,4.378477022006013e+17
2026-02-07 20:54:06,25.71446014232205,5.0,2.3905907055869955,28.127111590696575,0.00016206541314495605,1.2627795044379328e+16
2026-02-07 20:54:06,30.87965487666059,3.0,2.395688471152224,42.567226832146176,0.0005758415368022976,4488747368861542.5
2026-02-07 20:54:06,26.533489208232876,7.0,2.151925309861541,34.84490932051342,0.0002869406075333836,8.451255609107334e+16
2026-02-07 20:54:06,25.00459234112497,6.0,2.322148500076113,33.11710273128472,9.950258805208523e-05,4.666450104046212e+16
2026-02-07 20:54:06,24.639478348360747,5.0,2.7105344268509217,31.20199570237902,0.00038878235006663774,2.997382625744442e+16
2026-02-07 20:54:06,22.32679968720748,5.0,2.4291430961897746,25.974107292959793,0.00015292342382007153,2.6006696216619036e+16
2026-02-07 20:54:06,27.76760504586391,3.0,2.2697482675336795,37.196303091728076,0.00010947898124592017,6068268808523542.0
2026-02-07 20:54:06,23.21657810393317,3.0,2.5989911096420264,31.683843261024656,0.000418197106630893,1.1448204015399238e+16
2026-02-07 20:54:06,28.976972286918922,7.0,2.24190440244761,32.26063502704067,0.00010804829392792667,1.8663668806677796e+16
2026-02-07 20:54:06,27.200938759298655,4.0,2.4569804062281606,34.367460860012244,0.0003467300392724198,1.315457233872429e+16
2026-02-07 20:54:06,22.984916773736693,4.0,2.3926717751847355,27.591033803913447,0.00010287768163080849,1.1948124200445987e+17
2026-02-07 20:54:06,23.61434836344616,4.0,2.6438117960546914,33.060624910508224,9.029613848241029e-05,1.0558032663982988e+16
2026-02-07 20:54:06,23.052912714402034,7.0,2.0393278040295812,34.16676253536189,0.0004204372051093706,8592292873539306.0
2026-02-07 20:54:06,22.350822703213733,6.0,2.173486145515211,32.23379497786198,0.0005366827549560984,7.272238573761922e+16
2026-02-07 20:54:06,26.91263355043238,7.0,2.3707042597886048,25.29408886583841,0.0002335090253062498,2.6895567130691916e+16
2026-02-07 20:54:06,26.48083599157367,5.0,2.5148228907889107,36.293053706591884,5e-05,2.0777776106974784e+17
2026-02-07 20:54:06,26.472805715780492,3.0,2.6570253566300717,37.884376776212434,0.00034472416109441626,5.27132744574336e+16
2026-02-07 20:54:06,23.446537825695977,6.0,2.4091531351817097,31.262633133756523,5e-05,9594976852553086.0
2026-02-07 20:54:06,20.31623068752267,5.0,2.5312009839467007,28.510894839015428,0.00044512026631091605,7154787969520582.0
